,term,score
438,hinabsteigen,3.5463797764669636
439,sagend,3.5463797764669636
440,nefertari,3.5463797764669636
441,zeitpunkt,3.5463797764669636
442,eigentum,3.5463797764669636
443,totental,3.5463797764669636
444,erhört,3.5463797764669636
445,gesang,3.5463797764669636
446,führe,3.5463797764669636
447,sprache,3.5463797764669636
448,hitzkopf,3.5463797764669636
449,ahmes,3.5463797764669636
450,thrones,3.5463797764669636
451,wasserspende,3.5463797764669636
452,kamutef,3.5463797764669636
453,bzw,3.5463797764669636
454,erzählte,3.5463797764669636
455,erziehungslehre,3.5463797764669636
456,zusätzlich,3.5463797764669636
457,klagte,3.5463797764669636
458,geschunden,3.5463797764669636
459,vergrößern,3.5463797764669636
460,wozu,3.5463797764669636
461,ähnlich,3.5463797764669636
462,einziger,3.5463797764669636
463,tust,3.5463797764669636
464,monaten,3.238078416812447
465,später,3.238078416812447
466,kämpfen,3.238078416812447
467,schlaf,3.238078416812447
468,flut,3.238078416812447
469,gestorben,3.238078416812447
470,kapelle,3.238078416812447
471,stier,3.238078416812447
472,abgaben,3.238078416812447
473,seien,3.238078416812447
474,gebäude,3.238078416812447
475,habt,3.238078416812447
476,zurückgeben,3.238078416812447
477,vornehmen,3.238078416812447
478,mut,3.238078416812447
479,herren,3.238078416812447
480,teil,3.238078416812447
481,unterwegs,3.238078416812447
482,begünstigen,3.238078416812447
483,ließen,3.238078416812447
484,bring,3.238078416812447
485,jedermann,3.238078416812447
486,brot,3.238078416812447
487,schwören,3.238078416812447
488,ihnes,3.238078416812447
489,bitten,3.238078416812447
490,lieben,3.238078416812447
491,zweimal,3.238078416812447
492,zurückkehren,3.238078416812447
493,heer,3.238078416812447
494,frieden,3.238078416812447
495,erhaben,3.238078416812447
496,stein,3.238078416812447
497,königsgemahlin,3.238078416812447
498,nutzen,3.238078416812447
499,fürchtete,3.238078416812447
500,stellt,2.9710156315634015
501,deren,2.9710156315634015
502,verfaßt,2.9710156315634015
503,aussage,2.9710156315634015
504,legt,2.9710156315634015
505,insgesamt,2.9710156315634015
506,kleidung,2.9710156315634015
507,kampfplatz,2.9710156315634015
508,angenehm,2.9710156315634015
509,ersten,2.9710156315634015
510,welcher,2.9710156315634015
511,orakel,2.9710156315634015
512,heutige,2.9710156315634015
513,rolle,2.9710156315634015
514,erhebt,2.9710156315634015
515,händen,2.9710156315634015
516,angetan,2.9710156315634015
517,hinein,2.9710156315634015
518,erblickte,2.9710156315634015
519,bescheidenen,2.9710156315634015
520,wachsam,2.9710156315634015
521,kummer,2.9710156315634015
522,einzelnen,2.9710156315634015
523,töricht,2.9710156315634015
524,rauben,2.9710156315634015
525,erwirbt,2.9710156315634015
526,herbeigeführt,2.9710156315634015
527,befindet,2.9710156315634015
528,schemu,2.9710156315634015
529,stärken,2.9710156315634015
530,lebenshauses,2.9710156315634015
531,wiederum,2.9710156315634015
532,befand,2.9710156315634015
533,feuerbecken,2.9710156315634015
534,schatzhauses,2.9710156315634015
535,suchen,2.9710156315634015
536,überaus,2.9710156315634015
537,usermaatre,2.9710156315634015
538,lebe,2.9710156315634015
539,laßt,2.9710156315634015
540,begab,2.9710156315634015
541,urkunde,2.9710156315634015
542,bleibt,2.9710156315634015
543,wesen,2.9710156315634015
544,zürnen,2.9710156315634015
545,allherrn,2.9710156315634015
546,darüber,2.9710156315634015
547,geist,2.9710156315634015
548,gesandt,2.9710156315634015
549,ka,2.9710156315634015
550,sollen,2.9710156315634015
551,aufstellen,2.9710156315634015
552,nn,2.9710156315634015
553,mögen,2.9710156315634015
554,verlassen,2.9710156315634015
555,gewesen,2.9710156315634015
556,wären,2.9710156315634015
557,gerechten,2.9710156315634015
558,gewichtig,2.9710156315634015
559,gepriesen,2.9710156315634015
560,sonnenscheibe,2.9710156315634015
561,siees,2.9710156315634015
562,nimm,2.9710156315634015
563,junger,2.9710156315634015
564,sonst,2.9710156315634015
565,armen,2.9710156315634015
566,keinem,2.9710156315634015
567,gar,2.9710156315634015
568,schwach,2.9710156315634015
569,überbleibt,2.466337068793427
570,blemmyer,2.466337068793427
571,aufbegehrt,2.466337068793427
572,belegte,2.466337068793427
573,belegt,2.466337068793427
574,herstellten,2.466337068793427
575,opferstifung,2.466337068793427
576,mühsal,2.466337068793427
577,geleistet,2.466337068793427
578,erstatte,2.466337068793427
579,urteilgerichtsverfahren,2.466337068793427
580,geheimverborgen,2.466337068793427
581,zurücklassen,2.466337068793427
582,erstere,2.466337068793427
583,gibtveranlasst,2.466337068793427
584,erwarben,2.466337068793427
585,bekam,2.466337068793427
586,verrichtete,2.466337068793427
587,niedergelassen,2.466337068793427
588,merires,2.466337068793427
589,nenn,2.466337068793427
590,phylen,2.466337068793427
591,erlitt,2.466337068793427
592,erledigten,2.466337068793427
593,todeszustand,2.466337068793427
594,verwaltet,2.466337068793427
595,erleuchten,2.466337068793427
596,vorzubringen,2.466337068793427
597,erleuchtete,2.466337068793427
598,erleuchteten,2.466337068793427
599,erließ,2.466337068793427
600,zustehen,2.466337068793427
601,ersatzbezahlen,2.466337068793427
602,abgewandt,2.466337068793427
603,iir,2.466337068793427
604,beliefen,2.466337068793427
605,unterrichten,2.466337068793427
606,geliefert,2.466337068793427
607,audienz,2.466337068793427
608,hüten,2.466337068793427
609,unterstellen,2.466337068793427
610,männliche,2.466337068793427
611,priesterhaus,2.466337068793427
612,salbten,2.466337068793427
613,lohn,2.466337068793427
614,herbeiruft,2.466337068793427
615,verwirklichung,2.466337068793427
616,kartuscheaprieskartusche,2.466337068793427
617,samt,2.466337068793427
618,neuem,2.466337068793427
619,existieren,2.466337068793427
620,silberkite,2.466337068793427
621,exemption,2.466337068793427
622,wertvoll,2.466337068793427
623,tempelgrab,2.466337068793427
